Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Reference Invoice Number,Narration,Transaction Type,Amount,ledger_id
O-tec,Surat,2025-05,journal,21/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00013ed9,HD/HG/23-24/208,,Cr,14750.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,23/05/2025,R.S. PRINTS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001469e,NOIDA,,Dr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001216
O-tec,Surat,2025-05,journal,23/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001469e,HD/HG/23-24/208,,Cr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,23/05/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000147f6,SPARE/25-26/282,,Cr,1618.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-05,journal,26/05/2025,GOKUL TEX PRINTS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000140b9,INK/24-25/8334,,Cr,388.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-05,journal,26/05/2025,GOKUL TEX PRINTS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000140b9,KN/INK/24-25/7890,,Cr,388.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-05,journal,26/05/2025,NANDESHWAR FASHION,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000141a3,HG/SPARE/24-25/2401,,Cr,0.14,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ff2
O-tec,Surat,2025-05,journal,27/05/2025,M/S. TRYWOLF - Machine,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000142c8,NOIDA,,Dr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e62
O-tec,Surat,2025-05,journal,27/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000142c8,HEAD/23-24/273,,Cr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,27/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014335,HD/HG/23-24/17,,Dr,86368.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,27/05/2025,FOURWAY INTERNATIONAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014335,HEAD/25-26/41,,Cr,77408.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c7c
O-tec,Surat,2025-05,journal,27/05/2025,FOURWAY INTERNATIONAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014335,PAPER/254/24-25,,Cr,8960.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c7c
O-tec,Surat,2025-05,journal,28/05/2025,SP TRADING,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001437f,NOIDA,,Dr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e3a
O-tec,Surat,2025-05,journal,28/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001437f,HD/HG/23-24/208,,Cr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,28/05/2025,GOPAL HOME FURNISHING,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014380,NOIDA,,Dr,53872.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000034a3
O-tec,Surat,2025-05,journal,28/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014380,HD/HG/23-24/208,,Cr,53872.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-05,journal,29/05/2025,M/S GOPI KRISHNA PROCESSORS PVT LTD UNIT-2-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001486c,DELHI,,Dr,470000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fc1
O-tec,Surat,2025-05,journal,29/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001486c,,,Cr,470000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-05,journal,29/05/2025,LOTUS KNITS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014fd0,,3200@2%_AS PER 26AS,Cr,64.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f00
O-tec,Surat,2025-05,journal,29/05/2025,SHREE JAGDAMBA DYG AND PTG MILLS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001a7f3,SPARE/25-26/154,,Cr,32.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012f7
O-tec,Surat,2025-05,journal,30/05/2025,JAY INDUSTRIAL CHEMICALS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014483,MS/SPARE/24-25/1847,,Cr,0.40,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2025-05,journal,30/05/2025,VEEKAY PRINTS PVT.LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014587,PAPER/204/24-25,,Cr,258.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014d4
O-tec,Surat,2025-05,journal,31/05/2025,KIMORA FASHIONS PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001cd27,TDS_194Q,BEING DIFFERENCE ROUND OFF ADJUSTED,Dr,20.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e8e
O-tec,Surat,2025-05,journal,31/05/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015575,MS/SPARE/25-26/358,262000@0.1%,Cr,9.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-05,journal,31/05/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015575,SPARE/25-26/418,262000@0.1%,Cr,8.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-05,journal,31/05/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015575,HEAD/25-26/54,262000@0.1%,Cr,245.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-05,journal,31/05/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015576,HAND/25-26/24,25000@2%,Cr,500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-05,journal,31/05/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016eb1,,MAY-25,Dr,9000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,01/06/2025,SINO STAR ENTERPRISE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001ec61,Pur.Ledger,BEING ENTRY TRANSFFERED IN TO SALES LEDGER,Dr,197396.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e9e
O-tec,Surat,2025-06,journal,02/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014772,,,Dr,96760.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,02/06/2025,D K KNITWEARS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014772,INK/24-25/9097,,Cr,96760.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000390b
O-tec,Surat,2025-06,journal,04/06/2025,R.S. PRINTS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015b06,NOIDA,,Dr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001216
O-tec,Surat,2025-06,journal,04/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015b06,,,Cr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,05/06/2025,SHREE TEX CREATION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014aac,INK/24-25/9143,AS PER LEDGER,Cr,312.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003299
O-tec,Surat,2025-06,journal,05/06/2025,SHREE TEX CREATION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014aac,SPARE/25-26/8,AS PER LEDGER,Cr,332.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003299
O-tec,Surat,2025-06,journal,05/06/2025,RAJLAXMI DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001522d,SPARE/24-25/2263,,Cr,0.60,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119e
O-tec,Surat,2025-06,journal,05/06/2025,SHREE TEX CREATION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00012dd0,NOIDA,,Dr,330120.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003299
O-tec,Surat,2025-06,journal,05/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00012dd0,HD/HG/23-24/208,,Cr,330120.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,06/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015825,HD/DOT/23-24/43,,Dr,333250.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,06/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015825,INK/24-25/2783,,Cr,44212.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,06/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015825,INK/24-25/3279,,Cr,44212.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,06/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015825,INK/24-25/8112,,Cr,221250.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,06/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015825,,,Cr,23576.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,07/06/2025,SWASTIK DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014e73,INK/25-26/1549,,Cr,720.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-06,journal,09/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00021975,AMC/25-26/1,350000@2%_AS PER 26AS,Cr,7000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,09/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,HD/DOT/23-24/37,,Dr,516839.03,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,09/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,HD/DOT/23-24/38,,Dr,4425000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,09/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,HD/DOT/23-24/40,,Dr,330400.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,09/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,HD/DOT/23-24/42,,Dr,660800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,09/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,HD/DOT/23-24/43,,Dr,883785.97,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,09/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,H/23-24/29-1,,Cr,3398860.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,09/06/2025,M/S.AURO TEXTILES (A UNIT OF VARDHMAN TEXTILES LTD),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014c99,H/23-24/29 2,,Cr,3417965.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fb6
O-tec,Surat,2025-06,journal,10/06/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014e39,INK/25-26/1340,320000@0.1%,Cr,282.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-06,journal,10/06/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014e39,INK/25-26/1356,320000@0.1%,Cr,30.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-06,journal,10/06/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014e39,INK/25-26/1543,320000@0.1%,Cr,8.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-06,journal,11/06/2025,SP TRADING,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151b5,NOIDA,,Dr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e3a
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151b5,HD/HG/23-24/213,,Cr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/17,,Dr,1155919.48,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/20,,Dr,282399.96,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/24,,Dr,318600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/29,,Dr,318600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/30,,Dr,318600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/23-24/31,,Dr,318600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,HD/HG/24-25/102,,Dr,287280.56,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,11/06/2025,ATIRA DESIGNS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00014edc,MC/25-26/31,,Cr,3000000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a40
O-tec,Surat,2025-06,journal,11/06/2025,VARDHMAN CREATIONS P LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151b6,NOIDA,,Dr,53277.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f6b
O-tec,Surat,2025-06,journal,11/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151b6,HD/HG/23-24/213,,Cr,53277.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,12/06/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016747,SER/25-26/1,,Cr,19800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-06,journal,12/06/2025,INDOCOUNT INDUSTRIES LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016de4,INK/25-26/1224,800@0.1%,Cr,8.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000da5
O-tec,Surat,2025-06,journal,12/06/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015234,HD/DOT/23-24/43,,Dr,150000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001080
O-tec,Surat,2025-06,journal,12/06/2025,BHOLE NATH HOSIERY MILLS-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015234,MC/25-26/5_1,,Cr,100000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a93
O-tec,Surat,2025-06,journal,12/06/2025,BHOLE NATH HOSIERY MILLS-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015234,MC/25-26/5_6,,Cr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a93
O-tec,Surat,2025-06,journal,12/06/2025,GANGA FASHION PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00017d7f,INK/25-26/1612,,Cr,273903.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-06,journal,13/06/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000150f8,INK/24-25/8172,,Cr,200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-06,journal,13/06/2025,LOTUS KNITS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00022132,AMC/25-26/2,240000/- @ 2%,Cr,4800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f00
O-tec,Surat,2025-06,journal,14/06/2025,CHENAB HOSIERY MILLS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151c7,NOIDA,,Dr,626.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b00
O-tec,Surat,2025-06,journal,14/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000151c7,HD/HG/23-24/213,,Cr,626.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,14/06/2025,NANDESHWAR FASHION,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016b83,AMC/25-26/5,150000@2%,Cr,3000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ff2
O-tec,Surat,2025-06,journal,16/06/2025,ALOKA EXPORTS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015774,ADVANCE_02.05.24,"65000@2%_ INV NO,SER/25-26/40,41 AND 42",Cr,1300.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009ce
O-tec,Surat,2025-06,journal,17/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015289,ROUND OFF,,Dr,105.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,17/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00017cc2,HG/SPARE/24-25/1930,,Cr,606.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,17/06/2025,VEEKAY PRINTS PVT.LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015e10,PAPER/248/24-25,170000@0.1%,Cr,170.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014d4
O-tec,Surat,2025-06,journal,17/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001531a,HD/HG/24-25/102,,Dr,188119.44,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,17/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001531a,HD/HG/24-25/116,,Dr,811880.56,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,17/06/2025,M/S GOPI KRISHNA PROCESSORS PVT LTD UNIT-2-MACHINE,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001531a,H/25-26/5-ADV,,Cr,1000000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fc1
O-tec,Surat,2025-06,journal,20/06/2025,VERONICA DIGITAL,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-000150f9,INK/24-25/8398,,Cr,205.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014dd
O-tec,Surat,2025-06,journal,21/06/2025,SURYA TEX PRINTS PRIVATE LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016d29,INK/25-26/88,,Cr,139.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013d0
O-tec,Surat,2025-06,journal,21/06/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001a10b,HG/SPARE/24-25/1716,,Cr,180.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-06,journal,21/06/2025,VINNY OVERSEAS LIMITED,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-0001a10b,HG/SPARE/24-25/1784,,Cr,38.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-06,journal,23/06/2025,NANDESHWAR FASHION,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015d41,HAND/25-26/5,,Cr,500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ff2
O-tec,Surat,2025-06,journal,24/06/2025,BINAYAK TEX PROCESSORS LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016ddc,SPARE/25-26/193,23000@0.%,Cr,23.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa3
O-tec,Surat,2025-06,journal,25/06/2025,BINAYAK TEX PROCESSORS LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015817,SPARE/25-26/595,27000@0.%,Cr,27.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa3
O-tec,Surat,2025-06,journal,25/06/2025,PREMIER SPG & WVG MILLS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015912,HAND/25-26/26,,Cr,800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000112f
O-tec,Surat,2025-06,journal,25/06/2025,BISHEN DYEING PRINTING & WEAVING MILLS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015b2e,NOIDA A/C,,Dr,345150.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-06,journal,25/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015b2e,HD/HG/23-24/223,,Cr,345150.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,26/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015c89,INK/25-26/1777,1093000@0.1%,Cr,59.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,26/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015c89,INK/25-26/1863,1093000@0.1%,Cr,975.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,26/06/2025,ANUPAM CREATION PVT. LTD.,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015c89,INK/25-26/1973,1093000@0.1%,Cr,59.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-06,journal,26/06/2025,JAY INDUSTRIAL CHEMICALS PVT LTD,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015a15,INK/25-26/125,,Cr,1147.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2025-06,journal,27/06/2025,M/S. TRYWOLF - Machine,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015a93,NOIDA,,Dr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e62
O-tec,Surat,2025-06,journal,27/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015a93,,,Cr,50000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,28/06/2025,R.S. PRINTS,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015bb8,NOIDA,,Dr,52840.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001216
O-tec,Surat,2025-06,journal,28/06/2025,ORANGE O TEC PRIVATE LIMITED(NOIDA),Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00015bb8,,,Cr,52840.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000107f
O-tec,Surat,2025-06,journal,30/06/2025,NANDESHWAR FASHION,Journal,a4e100d1-3b6f-4193-876a-c754f1a74552-00016b85,INK/25-26/2274,3137000@0.1%,Cr,3137.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ff2
